task_num,trial_num,rotation_angle,targetangle_deg,homex_px,homey_px,targetx_px,targety_px,time_s,mousex_px,mousey_px,cursorx_px,cursory_px,ppt,stratuse,exp,angular_dev
18,4,-60,45,0,-10.691,21.599,21.599,1.5518e+12,1.3636,14.891,1.3636,14.891,19_abruptExp,1,abruptExp,41.9488446031388
18,5,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-11.945,1.3636,-11.945,1.3636,19_abruptExp,1,abruptExp,-0.261653268432838
18,6,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-14.727,19.145,-14.727,19.145,19_abruptExp,1,abruptExp,26.2708698649299
18,7,-60,45,0,-10.691,21.599,21.599,1.5518e+12,3.8727,10.145,3.8727,10.145,19_abruptExp,1,abruptExp,34.4708237051713
18,8,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-10.8,2.9454,-10.8,2.9454,19_abruptExp,1,abruptExp,-6.6208504454718
18,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-8.509,19.309,-8.509,19.309,19_abruptExp,1,abruptExp,15.8351040970959
7,1,0,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,0.27272,20.236,0.27272,20.236,19_abruptExp,0,abruptExp,-0.505231674182369
7,2,0,45,0,-10.691,21.599,21.599,1.5518e+12,9.5454,9.6545,9.5454,9.6545,19_abruptExp,0,abruptExp,19.865665835171
7,3,0,135,0,-10.691,-21.599,21.599,1.5518e+12,-11.891,9.9817,-11.891,9.9817,19_abruptExp,0,abruptExp,-15.0923559289578
7,4,0,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,0.54545,14.836,0.54545,14.836,19_abruptExp,0,abruptExp,-1.22408539844859
7,5,0,135,0,-10.691,-21.599,21.599,1.5518e+12,-11.345,11.782,-11.345,11.782,19_abruptExp,0,abruptExp,-18.2140765242249
7,6,0,45,0,-10.691,21.599,21.599,1.5518e+12,11.291,13.145,11.291,13.145,19_abruptExp,0,abruptExp,19.65330741721
7,7,0,135,0,-10.691,-21.599,21.599,1.5518e+12,-13.418,15.927,-13.418,15.927,19_abruptExp,0,abruptExp,-18.2475566874553
7,8,0,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-0.38182,10.2,-0.38182,10.2,19_abruptExp,0,abruptExp,1.04706520150664
7,9,0,45,0,-10.691,21.599,21.599,1.5518e+12,14.182,12.327,14.182,12.327,19_abruptExp,0,abruptExp,13.3616764064323
11,1,0,45,0,-10.691,21.599,21.599,1.5518e+12,17.4,18.818,17.4,18.818,19_abruptExp,0,abruptExp,14.4742466769948
11,2,0,135,0,-10.691,-21.599,21.599,1.5518e+12,-8.2363,8.9454,-8.2363,8.9454,19_abruptExp,0,abruptExp,-22.2448533458736
11,3,0,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,0.54545,22.036,0.54545,22.036,19_abruptExp,0,abruptExp,-0.954841253872175
11,4,0,45,0,-10.691,21.599,21.599,1.5518e+12,14.182,13.091,14.182,13.091,19_abruptExp,0,abruptExp,14.1909661115264
11,5,0,135,0,-10.691,-21.599,21.599,1.5518e+12,-6.9272,6.109,-6.9272,6.109,19_abruptExp,0,abruptExp,-22.5920137022098
11,6,0,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,0.54545,12.109,0.54545,12.109,19_abruptExp,0,abruptExp,-1.37043960172974
11,7,0,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,8.5636,6.8181,8.5636,6.8181,19_abruptExp,0,abruptExp,-26.0629907262753
11,8,0,135,0,-10.691,-21.599,21.599,1.5518e+12,-11.073,10.8,-11.073,10.8,19_abruptExp,0,abruptExp,-17.7407133409477
11,9,0,45,0,-10.691,21.599,21.599,1.5518e+12,12.273,11.782,12.273,11.782,19_abruptExp,0,abruptExp,16.3600746398554
24,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,0.65455,11.073,0.65455,11.073,2_abruptExp,0,abruptExp,-1.72264526197731
24,2,-60,45,0,-10.691,21.599,21.599,1.5501e+12,9.7091,10.2,9.7091,10.2,2_abruptExp,0,abruptExp,20.0733333712215
24,3,-60,135,0,-10.691,-21.599,21.599,1.5501e+12,-9.9818,6.8727,-9.9818,6.8727,2_abruptExp,0,abruptExp,-15.3895694302484
24,4,-60,135,0,-10.691,-21.599,21.599,1.5501e+12,-14.4,11.945,-14.4,11.945,2_abruptExp,0,abruptExp,-12.5373251893764
24,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,-0.92727,14.455,-0.92727,14.455,2_abruptExp,0,abruptExp,2.11185061928455
24,6,-60,45,0,-10.691,21.599,21.599,1.5501e+12,10.8,12.273,10.8,12.273,2_abruptExp,0,abruptExp,19.8123354331667
24,7,-60,135,0,-10.691,-21.599,21.599,1.5501e+12,-7.6364,7.4182,-7.6364,7.4182,2_abruptExp,0,abruptExp,-22.1355177695595
24,8,-60,45,0,-10.691,21.599,21.599,1.5501e+12,9.8182,12.382,9.8182,12.382,2_abruptExp,0,abruptExp,21.9489048624266
24,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,-0.70909,18.109,-0.70909,18.109,2_abruptExp,0,abruptExp,1.41040478153596
5,1,0,90,0,0,1.8704e-15,30.545,1.5501e+12,-0.87273,6.3818,-0.87273,6.3818,2_abruptExp,0,abruptExp,7.78706390368632
5,2,0,135,0,0,-21.599,21.599,1.5501e+12,-9.8182,8.5636,-9.8182,8.5636,2_abruptExp,0,abruptExp,3.90451295003334
5,3,0,45,0,0,21.599,21.599,1.5501e+12,6.6545,6.0545,6.6545,6.0545,2_abruptExp,0,abruptExp,-2.70296334364308
5,4,0,45,0,0,21.599,21.599,1.5501e+12,4.9636,6.2182,4.9636,6.2182,2_abruptExp,0,abruptExp,6.40182258022172
5,5,0,135,0,0,-21.599,21.599,1.5501e+12,-6.6545,7.4182,-6.6545,7.4182,2_abruptExp,0,abruptExp,-3.10629143249287
5,6,0,90,0,0,1.8704e-15,30.545,1.5501e+12,1.0364,9.1091,1.0364,9.1091,2_abruptExp,0,abruptExp,-6.49099101446147
5,7,0,45,0,0,21.599,21.599,1.5501e+12,5.0182,5.4545,5.0182,5.4545,2_abruptExp,0,abruptExp,2.38560268757448
5,8,0,135,0,0,-21.599,21.599,1.5501e+12,-11.127,9.7636,-11.127,9.7636,2_abruptExp,0,abruptExp,3.73404491492721
5,9,0,90,0,0,1.8704e-15,30.545,1.5501e+12,0.54545,15.055,0.54545,15.055,2_abruptExp,0,abruptExp,-2.07494649006097
5,10,0,45,0,0,21.599,21.599,1.5501e+12,5.5091,4.9636,5.5091,4.9636,2_abruptExp,0,abruptExp,-2.98171697763939
5,11,0,90,0,0,1.8704e-15,30.545,1.5501e+12,0.38182,16.964,0.38182,16.964,2_abruptExp,0,abruptExp,-1.28937641194254
5,12,0,135,0,0,-21.599,21.599,1.5501e+12,-10.582,11.182,-10.582,11.182,2_abruptExp,0,abruptExp,-1.57915651941786
5,13,0,135,0,0,-21.599,21.599,1.5501e+12,-10.091,8.1818,-10.091,8.1818,2_abruptExp,0,abruptExp,5.96480190254513
5,14,0,90,0,0,1.8704e-15,30.545,1.5501e+12,-0.92727,12.273,-0.92727,12.273,2_abruptExp,0,abruptExp,4.3206966429874
5,15,0,45,0,0,21.599,21.599,1.5501e+12,5.2364,4.2545,5.2364,4.2545,2_abruptExp,0,abruptExp,-5.90663543033192
5,16,0,135,0,0,-21.599,21.599,1.5501e+12,-9.1636,8.2909,-9.1636,8.2909,2_abruptExp,0,abruptExp,2.86232336627427
5,17,0,45,0,0,21.599,21.599,1.5501e+12,5.7273,5.4,5.7273,5.4,2_abruptExp,0,abruptExp,-1.68482050026142
5,18,0,90,0,0,1.8704e-15,30.545,1.5501e+12,0.16364,9.6545,0.16364,9.6545,2_abruptExp,0,abruptExp,-0.97104807612665
5,19,0,45,0,0,21.599,21.599,1.5501e+12,7.2545,6.2182,7.2545,6.2182,2_abruptExp,0,abruptExp,-4.39844518778372
5,20,0,135,0,0,-21.599,21.599,1.5501e+12,-6.1636,7.8,-6.1636,7.8,2_abruptExp,0,abruptExp,-6.6840285432811
5,21,0,90,0,0,1.8704e-15,30.545,1.5501e+12,-0.76364,10.527,-0.76364,10.527,2_abruptExp,0,abruptExp,4.14903049790811
5,22,0,135,0,0,-21.599,21.599,1.5501e+12,-7.3636,9.3273,-7.3636,9.3273,2_abruptExp,0,abruptExp,-6.71005589478696
5,23,0,90,0,0,1.8704e-15,30.545,1.5501e+12,0,4.9636,0,4.9636,2_abruptExp,0,abruptExp,0
5,24,0,45,0,0,21.599,21.599,1.5501e+12,5.3455,5.7818,5.3455,5.7818,2_abruptExp,0,abruptExp,2.24540989920086
5,25,0,90,0,0,1.8704e-15,30.545,1.5501e+12,0.21818,13.255,0.21818,13.255,2_abruptExp,0,abruptExp,-0.943015041600773
5,26,0,135,0,0,-21.599,21.599,1.5501e+12,-5.9455,5.4,-5.9455,5.4,2_abruptExp,0,abruptExp,2.75270340976999
5,27,0,45,0,0,21.599,21.599,1.5501e+12,5.2909,4.6909,5.2909,4.6909,2_abruptExp,0,abruptExp,-3.43987594441267
5,28,0,135,0,0,-21.599,21.599,1.5501e+12,-13.2,11.727,-13.2,11.727,2_abruptExp,0,abruptExp,3.38182102837882
5,29,0,45,0,0,21.599,21.599,1.5501e+12,5.2909,5.3455,5.2909,5.3455,2_abruptExp,0,abruptExp,0.294114745923537
5,30,0,90,0,0,1.8704e-15,30.545,1.5501e+12,-0.65455,9.1091,-0.65455,9.1091,2_abruptExp,0,abruptExp,4.11002231735525
5,31,0,90,0,0,1.8704e-15,30.545,1.5501e+12,-1.7455,9.6,-1.7455,9.6,2_abruptExp,0,abruptExp,10.3051090742033
5,32,0,45,0,0,21.599,21.599,1.5501e+12,9.6,9.3818,9.6,9.3818,2_abruptExp,0,abruptExp,-0.658598682114132
5,33,0,135,0,0,-21.599,21.599,1.5501e+12,-9.7636,9.7091,-9.7636,9.7091,2_abruptExp,0,abruptExp,0.160358441823973
5,34,0,90,0,0,1.8704e-15,30.545,1.5501e+12,-0.92727,14.782,-0.92727,14.782,2_abruptExp,0,abruptExp,3.58944217594727
5,35,0,45,0,0,21.599,21.599,1.5501e+12,8.1273,8.3455,8.1273,8.3455,2_abruptExp,0,abruptExp,0.758900003389975
5,36,0,135,0,0,-21.599,21.599,1.5501e+12,-7.7455,8.5091,-7.7455,8.5091,2_abruptExp,0,abruptExp,-2.68963341457831
5,37,0,90,0,0,1.8704e-15,30.545,1.5501e+12,0.38182,15.327,0.38182,15.327,2_abruptExp,0,abruptExp,-1.42703404151732
5,38,0,135,0,0,-21.599,21.599,1.5501e+12,-9,8.2364,-9,8.2364,2_abruptExp,0,abruptExp,2.53663575321087
5,39,0,45,0,0,21.599,21.599,1.5501e+12,8.2909,9.9818,8.2909,9.9818,2_abruptExp,0,abruptExp,5.2869204331051
5,40,0,90,0,0,1.8704e-15,30.545,1.5501e+12,0.054545,13.582,0.054545,13.582,2_abruptExp,0,abruptExp,-0.230097297346717
5,41,0,45,0,0,21.599,21.599,1.5501e+12,6.1091,6.9273,6.1091,6.9273,2_abruptExp,0,abruptExp,3.59132864266248
5,42,0,135,0,0,-21.599,21.599,1.5501e+12,-8.2364,7.0909,-8.2364,7.0909,2_abruptExp,0,abruptExp,4.27410749316027
5,43,0,135,0,0,-21.599,21.599,1.5501e+12,-3.6545,3.5455,-3.6545,3.5455,2_abruptExp,0,abruptExp,0.867328184086659
5,44,0,45,0,0,21.599,21.599,1.5501e+12,5.6182,6.7636,5.6182,6.7636,2_abruptExp,0,abruptExp,5.28520420378053
5,45,0,90,0,0,1.8704e-15,30.545,1.5501e+12,0.21818,5.8364,0.21818,5.8364,2_abruptExp,0,abruptExp,-2.14087021573658
22,1,-60,45,0,-10.691,21.599,21.599,1.5501e+12,0.81818,16.582,0.81818,16.582,2_abruptExp,1,abruptExp,43.2816629876968
22,2,-60,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,-14.018,9.9272,-14.018,9.9272,2_abruptExp,1,abruptExp,34.21118694885
22,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,-7.0363,10.036,-7.0363,10.036,2_abruptExp,1,abruptExp,18.7510697372787
22,6,-60,45,0,-10.691,21.599,21.599,1.5501e+12,-0.92727,18.818,-0.92727,18.818,2_abruptExp,1,abruptExp,46.7998299161153
22,7,-60,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,-10.418,8.6727,-10.418,8.6727,2_abruptExp,1,abruptExp,28.2810073707955
22,9,-60,45,0,-10.691,21.599,21.599,1.5501e+12,-0.6,19.145,-0.6,19.145,2_abruptExp,1,abruptExp,46.1520590776567
18,1,-60,45,0,-10.691,21.599,21.599,1.5501e+12,-0.10909,13.8,-0.10909,13.8,2_abruptExp,1,abruptExp,45.2552102915428
18,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,-8.8908,9.3817,-8.8908,9.3817,2_abruptExp,1,abruptExp,23.8899873643578
18,4,-60,45,0,-10.691,21.599,21.599,1.5501e+12,-1.2,16.854,-1.2,16.854,2_abruptExp,1,abruptExp,47.4945176204408
18,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,-10.691,10.254,-10.691,10.254,2_abruptExp,1,abruptExp,27.0412246843547
18,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,-9.5999,14.454,-9.5999,14.454,2_abruptExp,1,abruptExp,20.8959394945797
18,9,-60,45,0,-10.691,21.599,21.599,1.5501e+12,0.6,16.963,0.6,16.963,2_abruptExp,1,abruptExp,43.7570667939599
7,1,0,45,0,-10.691,21.599,21.599,1.5501e+12,5.4545,6.0545,5.4545,6.0545,2_abruptExp,0,abruptExp,26.9580526409605
7,2,0,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,-0.49091,15.491,-0.49091,15.491,2_abruptExp,0,abruptExp,1.07416452938213
7,3,0,135,0,-10.691,-21.599,21.599,1.5501e+12,-14.291,10.854,-14.291,10.854,2_abruptExp,0,abruptExp,-11.4433111677715
7,4,0,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,0.054545,13.8,0.054545,13.8,2_abruptExp,0,abruptExp,-0.127605778709778
7,5,0,45,0,-10.691,21.599,21.599,1.5501e+12,4.5818,3.8182,4.5818,3.8182,2_abruptExp,0,abruptExp,27.4746206179685
7,6,0,135,0,-10.691,-21.599,21.599,1.5501e+12,-11.127,9.2727,-11.127,9.2727,2_abruptExp,0,abruptExp,-15.8663826716152
7,7,0,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,-1.1454,13.854,-1.1454,13.854,2_abruptExp,0,abruptExp,2.67178695182926
7,8,0,135,0,-10.691,-21.599,21.599,1.5501e+12,-11.018,10.636,-11.018,10.636,2_abruptExp,0,abruptExp,-17.678123196402
7,9,0,45,0,-10.691,21.599,21.599,1.5501e+12,13.145,10.745,13.145,10.745,2_abruptExp,0,abruptExp,13.4825102766071
11,1,0,45,0,-10.691,21.599,21.599,1.5501e+12,7.4181,6.0545,7.4181,6.0545,2_abruptExp,0,abruptExp,21.1071050319029
11,2,0,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,0.10909,17.4,0.10909,17.4,2_abruptExp,0,abruptExp,-0.222504188752126
11,3,0,135,0,-10.691,-21.599,21.599,1.5501e+12,-11.891,9.3272,-11.891,9.3272,2_abruptExp,0,abruptExp,-14.2892879129391
11,4,0,45,0,-10.691,21.599,21.599,1.5501e+12,7.7999,9.1636,7.7999,9.1636,2_abruptExp,0,abruptExp,23.5525672372419
11,5,0,135,0,-10.691,-21.599,21.599,1.5501e+12,-11.454,11.564,-11.454,11.564,2_abruptExp,0,abruptExp,-17.7664396703152
11,6,0,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,0.70909,17.4,0.70909,17.4,2_abruptExp,0,abruptExp,-1.44598762529101
11,7,0,90,0,-10.691,1.8704e-15,30.545,1.5501e+12,-1.0909,15.654,-1.0909,15.654,2_abruptExp,0,abruptExp,2.37116259637482
11,8,0,135,0,-10.691,-21.599,21.599,1.5501e+12,-14.454,12.054,-14.454,12.054,2_abruptExp,0,abruptExp,-12.5648445292905
11,9,0,45,0,-10.691,21.599,21.599,1.5501e+12,8.3454,8.3999,8.3454,8.3999,2_abruptExp,0,abruptExp,21.3879272626266
22,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-5.0727,18,-5.0727,18,20_abruptExp,0,abruptExp,10.0265367195184
22,2,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-8.4545,9.3272,-8.4545,9.3272,20_abruptExp,0,abruptExp,-22.1036888320124
22,3,-60,45,0,-10.691,21.599,21.599,1.5518e+12,7.909,17.782,7.909,17.782,20_abruptExp,0,abruptExp,29.4762003600727
22,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-4.4181,23.891,-4.4181,23.891,20_abruptExp,0,abruptExp,7.28050955626247
22,5,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-21.654,16.527,-21.654,16.527,20_abruptExp,0,abruptExp,-6.49506846794711
22,6,-60,45,0,-10.691,21.599,21.599,1.5518e+12,9.4908,17.618,9.4908,17.618,20_abruptExp,0,abruptExp,26.4658948630574
22,7,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-20.836,17.182,-20.836,17.182,20_abruptExp,0,abruptExp,-8.2206559532773
22,8,-60,45,0,-10.691,21.599,21.599,1.5518e+12,11.182,17.345,11.182,17.345,20_abruptExp,0,abruptExp,23.2556945175353
22,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-1.4727,9.709,-1.4727,9.709,20_abruptExp,0,abruptExp,4.12908666890399
18,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-2.8363,15.273,-2.8363,15.273,20_abruptExp,0,abruptExp,6.23425469388596
18,2,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-8.6181,6.3272,-8.6181,6.3272,20_abruptExp,0,abruptExp,-18.142122247002
18,3,-60,45,0,-10.691,21.599,21.599,1.5518e+12,5.0181,9.709,5.0181,9.709,20_abruptExp,0,abruptExp,31.1804549804435
18,4,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-5.2909,6.8727,-5.2909,6.8727,20_abruptExp,0,abruptExp,-28.2355645774224
18,5,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-1.4727,9.3272,-1.4727,9.3272,20_abruptExp,0,abruptExp,4.20755907359127
18,6,-60,45,0,-10.691,21.599,21.599,1.5518e+12,5.1272,9.709,5.1272,9.709,20_abruptExp,0,abruptExp,30.891878533697
18,7,-60,45,0,-10.691,21.599,21.599,1.5518e+12,7.1454,10.745,7.1454,10.745,20_abruptExp,0,abruptExp,26.5648908046408
18,8,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-12.327,11.836,-12.327,11.836,20_abruptExp,0,abruptExp,-16.3120797225104
18,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-1.3636,11.073,-1.3636,11.073,20_abruptExp,0,abruptExp,3.58511916529838
24,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-5.5636,19.036,-5.5636,19.036,20_abruptExp,1,abruptExp,10.6006390330953
24,2,-60,45,0,-10.691,21.599,21.599,1.5518e+12,2.5091,3.6545,2.5091,3.6545,20_abruptExp,1,abruptExp,35.0790346861819
24,3,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-6.109,2.7818,-6.109,2.7818,20_abruptExp,1,abruptExp,-20.608934859141
24,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-1.7454,8.6727,-1.7454,8.6727,20_abruptExp,1,abruptExp,5.15059251332676
24,5,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-2.2909,1.4727,-2.2909,1.4727,20_abruptExp,1,abruptExp,-34.3339091165279
24,6,-60,45,0,-10.691,21.599,21.599,1.5518e+12,3.6545,6.6545,3.6545,6.6545,20_abruptExp,1,abruptExp,33.1024358591633
24,7,-60,45,0,-10.691,21.599,21.599,1.5518e+12,3.9272,4.2545,3.9272,4.2545,20_abruptExp,1,abruptExp,30.277328573494
24,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-2.7818,5.8909,-2.7818,5.8909,20_abruptExp,1,abruptExp,9.5233304490006
24,9,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-21.709,12.164,-21.709,12.164,20_abruptExp,1,abruptExp,-1.47308354541562
16,1,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-24.709,14.673,-24.709,14.673,20_abruptExp,1,abruptExp,-0.749437726656907
16,2,-60,45,0,-10.691,21.599,21.599,1.5518e+12,3.4909,4.7454,3.4909,4.7454,20_abruptExp,1,abruptExp,32.257064598524
16,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-2.7273,5.3454,-2.7273,5.3454,20_abruptExp,1,abruptExp,9.65190669478942
16,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-1.0909,8.6727,-1.0909,8.6727,20_abruptExp,1,abruptExp,3.22448521766131
16,5,-60,45,0,-10.691,21.599,21.599,1.5518e+12,4.7454,8.2908,4.7454,8.2908,20_abruptExp,1,abruptExp,30.9638985772773
16,6,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-7.909,5.509,-7.909,5.509,20_abruptExp,1,abruptExp,-18.9779127413742
16,7,-60,45,0,-10.691,21.599,21.599,1.5518e+12,2.7273,5.7272,2.7273,5.7272,20_abruptExp,1,abruptExp,35.5684659968759
16,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-1.9091,9.2727,-1.9091,9.2727,20_abruptExp,1,abruptExp,5.46250243127218
16,9,-60,135,0,-10.691,-21.599,21.599,1.5518e+12,-9.8726,3.8182,-9.8726,3.8182,20_abruptExp,1,abruptExp,-10.7671706087688
7,1,0,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,0.87272,12.6,0.87272,12.6,20_abruptExp,0,abruptExp,-2.14588427104773
7,2,0,135,0,-10.691,-21.599,21.599,1.5518e+12,-11.4,12.6,-11.4,12.6,20_abruptExp,0,abruptExp,-18.9201262110885
7,3,0,45,0,-10.691,21.599,21.599,1.5518e+12,7.6363,8.2363,7.6363,8.2363,20_abruptExp,0,abruptExp,23.0281775533689
7,4,0,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,0.27272,10.964,0.27272,10.964,20_abruptExp,0,abruptExp,-0.721536779545247
7,5,0,135,0,-10.691,-21.599,21.599,1.5518e+12,-6.1636,4.3091,-6.1636,4.3091,20_abruptExp,0,abruptExp,-22.6620469104587
7,6,0,45,0,-10.691,21.599,21.599,1.5518e+12,5.6727,5.509,5.6727,5.509,20_abruptExp,0,abruptExp,25.7014470544953
7,7,0,135,0,-10.691,-21.599,21.599,1.5518e+12,-8.5636,11.564,-8.5636,11.564,20_abruptExp,0,abruptExp,-23.9535530321855
7,8,0,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-1.0364,12.545,-1.0364,12.545,20_abruptExp,0,abruptExp,2.55388251733545
7,9,0,45,0,-10.691,21.599,21.599,1.5518e+12,7.7454,9.4908,7.7454,9.4908,20_abruptExp,0,abruptExp,24.0041253547176
11,1,0,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,0.43636,10.8,0.43636,10.8,20_abruptExp,0,abruptExp,-1.16319163543248
11,2,0,135,0,-10.691,-21.599,21.599,1.5518e+12,-5.1818,5.2363,-5.1818,5.2363,20_abruptExp,0,abruptExp,-26.9781809052825
11,3,0,45,0,-10.691,21.599,21.599,1.5518e+12,7.3636,7.7999,7.3636,7.7999,20_abruptExp,0,abruptExp,23.2861524890403
11,4,0,45,0,-10.691,21.599,21.599,1.5518e+12,7.8545,9.8181,7.8545,9.8181,20_abruptExp,0,abruptExp,24.044342494244
11,5,0,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-0.21818,10.909,-0.21818,10.909,20_abruptExp,0,abruptExp,0.578720743222718
11,6,0,135,0,-10.691,-21.599,21.599,1.5518e+12,-7.9636,10.691,-7.9636,10.691,20_abruptExp,0,abruptExp,-24.5724496970147
11,7,0,135,0,-10.691,-21.599,21.599,1.5518e+12,-10.2,9.9272,-10.2,9.9272,20_abruptExp,0,abruptExp,-18.6780036264642
11,8,0,90,0,-10.691,1.8704e-15,30.545,1.5518e+12,-1.0364,10.691,-1.0364,10.691,20_abruptExp,0,abruptExp,2.77499334449298
11,9,0,45,0,-10.691,21.599,21.599,1.5518e+12,6.9818,10.036,6.9818,10.036,20_abruptExp,0,abruptExp,26.3841250628448
24,1,-60,135,0,-10.691,-21.599,21.599,1.5521e+12,-15,7.6363,-15,7.6363,21_abruptExp,0,abruptExp,-5.70135024377504
24,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,-1.4727,21.6,-1.4727,21.6,21_abruptExp,0,abruptExp,2.6112868593126
24,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,-2.7818,16.691,-2.7818,16.691,21_abruptExp,0,abruptExp,5.80090686350647
24,5,-60,45,0,-10.691,21.599,21.599,1.5521e+12,6.3272,9.5999,6.3272,9.5999,21_abruptExp,0,abruptExp,27.6812414356297
24,6,-60,135,0,-10.691,-21.599,21.599,1.5521e+12,-16.963,10.091,-16.963,10.091,21_abruptExp,0,abruptExp,-5.77746615971159
24,7,-60,45,0,-10.691,21.599,21.599,1.5521e+12,7.7999,10.854,7.7999,10.854,21_abruptExp,0,abruptExp,25.0983097589491
24,8,-60,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,-1.6364,16.091,-1.6364,16.091,21_abruptExp,0,abruptExp,3.49646768911624
24,9,-60,135,0,-10.691,-21.599,21.599,1.5521e+12,-17.836,11.454,-17.836,11.454,21_abruptExp,0,abruptExp,-6.15137682814776
16,1,-60,45,0,-10.691,21.599,21.599,1.5521e+12,5.8909,9.3817,5.8909,9.3817,21_abruptExp,0,abruptExp,28.6441857555695
16,2,-60,135,0,-10.691,-21.599,21.599,1.5521e+12,-8.2908,4.4181,-8.2908,4.4181,21_abruptExp,0,abruptExp,-16.2451502734031
16,3,-60,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,-2.5636,9.5454,-2.5636,9.5454,21_abruptExp,0,abruptExp,7.21991997023676
16,4,-60,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,-2.2909,7.8545,-2.2909,7.8545,21_abruptExp,0,abruptExp,7.04199442320321
16,5,-60,45,0,-10.691,21.599,21.599,1.5521e+12,4.2545,7.2545,4.2545,7.2545,21_abruptExp,0,abruptExp,31.6626208934782
16,6,-60,135,0,-10.691,-21.599,21.599,1.5521e+12,-8.0727,3.6,-8.0727,3.6,21_abruptExp,0,abruptExp,-15.5387640030502
16,7,-60,45,0,-10.691,21.599,21.599,1.5521e+12,3.9272,8.6727,3.9272,8.6727,21_abruptExp,0,abruptExp,33.5352062984569
16,8,-60,135,0,-10.691,-21.599,21.599,1.5521e+12,-8.7272,5.0181,-8.7272,5.0181,21_abruptExp,0,abruptExp,-15.9456126747899
16,9,-60,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,2.8909,7.6363,2.8909,7.6363,21_abruptExp,0,abruptExp,-8.96382895630154
22,1,-60,90,0,-10.691,1.8704e-15,30.545,1.5521e+12,-1.6364,20.454,-1.6364,20.454,21_abruptExp,1,abruptExp,3.00763138864521
22,2,-60,135,0,-10.691,-21.599,21.599,1.5521e+12,-13.473,3.7636,-13.473,3.7636,21_abruptExp,1,abruptExp,-2.0130048540606
22,3,-60,45,0,-10.691,21.599,21.599,1.5521e+12,11.673,22.8,11.673,22.8,21_abruptExp,1,abruptExp,25.7844389917333
